id,sexo,data_nascimento,data_cadastro,cidade,sigla
96808,m,2001-02-16,2023-03-20T22:44:47,São Paulo,SP
87730,m,1983-08-07,2023-03-02T03:50:48,São Paulo,SP
111771,m,1980-12-22,2023-04-14T18:10:33,São Paulo,SP
85945,m,1980-11-16,2023-02-22T16:22:12,São Paulo,SP
768,m,1971-04-23,2017-10-18T15:36:29,São Paulo,SP
74556,,1976-01-23,2022-12-02T22:45:44,Campos dos Goytacazes,RJ
84349,m,1981-03-08,2023-02-13T15:35:08,São Paulo,SP
89901,m,2003-02-15,2023-03-07T11:45:00,São Paulo,SP
97957,m,2004-07-12,2023-03-22T22:25:34,São Paulo,SP
113982,m,1994-01-29,2023-04-16T19:36:22,São Paulo,SP
7662,m,1988-05-10,2018-09-20T22:59:38,São Bernardo do Campo,SP
41375,m,1994-08-02,2020-09-17T16:01:22,Guarulhos,SP
114785,m,1997-09-08,2023-04-17T16:23:00,São Paulo,SP
89889,m,1983-11-03,2023-03-07T10:59:10,São Paulo,SP
1802,m,1988-11-01,2017-11-15T16:14:08,São Paulo,SP
16770,m,1995-07-14,2019-05-28T19:26:55,Curitiba,PR
84303,m,1942-11-29,2023-02-13T00:27:57,São Paulo,SP
73850,,1989-06-27,2022-11-29T22:32:07,São Paulo,SP
102604,m,1998-07-15,2023-03-29T23:44:15,São Paulo,SP
96806,m,2004-02-19,2023-03-20T22:43:50,São Paulo,SP
46127,m,1988-08-26,2021-06-08T11:48:57,São Paulo,SP
16628,m,1992-07-21,2019-05-23T13:12:37,Santana de Parnaíba,SP
49328,m,2001-08-30,2021-10-22T11:11:20,Alfenas,MG
95927,m,2003-10-03,2023-03-19T16:52:25,São Paulo,SP
67044,,1986-10-09,2022-10-12T17:38:25,São Paulo,SP
90810,m,1980-03-29,2023-03-10T00:15:14,São Paulo,SP
88500,m,2000-07-11,2023-03-03T02:54:37,São Paulo,SP
95337,m,2002-11-29,2023-03-18T16:42:51,São Paulo,SP
95591,m,2001-08-30,2023-03-19T00:12:37,São Paulo,SP
95375,m,1992-10-19,2023-03-18T17:46:56,São Paulo,SP
6718,m,1965-05-27,2018-08-10T14:41:02,Simonsen,SP
96363,m,2004-12-20,2023-03-20T12:08:53,São Paulo,SP
101920,m,1989-10-11,2023-03-29T00:21:57,São Paulo,SP
98642,m,1992-06-29,2023-03-24T00:48:24,São Paulo,SP
100823,m,1998-08-17,2023-03-27T15:33:15,São Paulo,SP
98364,m,1999-09-28,2023-03-23T16:20:20,São Paulo,SP
35403,m,1985-09-23,2020-04-22T20:45:52,Piraquara,PR
45573,m,1987-07-30,2021-04-28T17:32:24,Guarulhos,SP
105538,m,2003-07-12,2023-04-03T23:28:30,São Paulo,SP
99102,m,1969-06-01,2023-03-24T22:26:40,São Paulo,SP
54020,m,1995-02-20,2022-01-12T22:41:15,João Monlevade,MG
115428,m,1988-09-21,2023-04-17T22:09:37,São Paulo,SP
113690,m,1994-12-06,2023-04-16T16:22:06,São Paulo,SP
94573,m,2003-01-04,2023-03-17T01:30:16,São Paulo,SP
75521,,1992-12-06,2022-12-05T11:14:39,Rio de Janeiro,RJ
73581,,1984-06-04,2022-11-28T01:41:28,Belo Horizonte,MG
54647,m,1997-03-05,2022-01-22T13:06:07,São Paulo,SP
81880,,1989-01-26,2023-01-20T19:42:38,São Paulo,SP
49790,f,1969-05-03,2021-11-01T18:35:51,Rio de Janeiro,RJ
115656,m,1990-06-11,2023-04-18T12:49:42,São Paulo,SP
8243,m,1987-07-01,2018-10-19T15:58:59,São Paulo,SP
90906,m,1996-06-12,2023-03-10T07:13:47,São Paulo,SP
66384,m,1982-10-05,2022-10-02T14:47:28,São Paulo,SP
19557,m,1992-03-31,2019-07-25T16:47:52,Florianópolis,SC
105814,m,1982-10-25,2023-04-04T15:35:21,São Paulo,SP
115446,m,1988-12-02,2023-04-17T22:24:21,São Paulo,SP
109362,m,1990-03-23,2023-04-10T21:22:19,São Paulo,SP
114352,m,2001-08-14,2023-04-17T10:24:40,São Paulo,SP
97475,m,2000-06-02,2023-03-22T00:22:43,São Paulo,SP
30703,m,1987-04-26,2020-01-19T16:33:29,Colatina,ES
39932,m,1984-10-12,2020-07-08T01:39:02,Uberlândia,MG
113426,m,2002-05-04,2023-04-16T13:58:02,São Paulo,SP
113465,m,2000-07-25,2023-04-16T14:20:44,São Paulo,SP
93610,m,1997-08-24,2023-03-15T13:48:34,São Paulo,SP
71648,,2004-06-29,2022-11-18T13:33:02,Itapevi,SP
92879,m,1975-02-07,2023-03-14T06:57:20,São Paulo,SP
89475,m,1991-06-09,2023-03-06T01:49:26,Aldeia de Carapicuíba,SP
72775,,1997-09-18,2022-11-23T21:25:55,Osasco,SP
68594,,1998-08-17,2022-11-03T10:52:43,Mogi das Cruzes,SP
24624,m,2000-06-20,2019-10-18T19:43:26,Andradas,MG
7448,m,1981-06-01,2018-09-10T00:07:45,Curitiba,PR
116343,m,1992-05-28,2023-04-19T00:08:12,São Paulo,SP
103917,m,1995-10-28,2023-04-01T06:24:36,São Paulo,SP
89885,m,2003-01-23,2023-03-07T10:40:06,São Paulo,SP
59111,m,1997-10-27,2022-04-24T17:24:19,São Paulo,SP
52725,m,1998-08-29,2021-12-22T11:16:35,Campinas,SP
74008,,1998-10-07,2022-11-30T20:16:29,São Paulo,SP
17864,m,1966-07-30,2019-07-01T03:38:59,Taboão da Serra,SP
115572,m,1997-12-19,2023-04-18T02:10:36,São Paulo,SP
75194,,1998-01-31,2022-12-04T15:48:50,São Paulo,SP
60048,m,1991-10-22,2022-05-17T20:16:44,São Paulo,SP
2834,m,1996-07-19,2018-01-07T00:17:15,Campinas,SP
115392,m,1996-06-13,2023-04-17T21:49:55,São Paulo,SP
89459,m,2001-03-31,2023-03-06T01:35:21,São Paulo,SP
101481,m,1993-10-23,2023-03-28T14:02:26,São Paulo,SP
78313,,2002-04-07,2022-12-12T17:34:44,Belo Horizonte,MG
70126,,2000-03-19,2022-11-11T21:28:54,Criciúma,SC
111649,m,1997-07-26,2023-04-14T15:04:14,São Paulo,SP
109467,m,1995-04-19,2023-04-11T00:13:21,São Paulo,SP
103501,m,2002-11-14,2023-03-31T13:44:30,São Paulo,SP
90000,m,1996-09-17,2023-03-07T14:45:57,São Paulo,SP
107605,m,1999-05-03,2023-04-07T18:08:10,São Paulo,SP
111121,m,1991-09-26,2023-04-13T18:38:22,São Paulo,SP
96047,m,1999-08-25,2023-03-19T20:21:52,São Paulo,SP
90583,m,2000-12-15,2023-03-09T11:20:08,São Paulo,SP
60030,m,1999-01-05,2022-05-17T16:25:57,Santo André,SP
53556,m,2001-10-28,2022-01-04T21:16:47,São Paulo,SP
104411,m,1998-06-09,2023-04-02T05:20:20,São Paulo,SP
88571,m,2002-12-20,2023-03-03T09:29:21,São Paulo,SP
67751,,1994-05-22,2022-10-21T17:41:36,Rio de Janeiro,RJ
110589,m,1961-11-10,2023-04-13T09:31:28,São Paulo,SP
100073,m,2004-06-14,2023-03-26T13:39:36,São Paulo,SP
43900,m,1975-09-12,2021-01-12T15:51:38,Santo André,SP
14106,m,1987-01-23,2019-03-01T21:39:36,Santos,SP
94791,m,1968-02-24,2023-03-17T15:02:58,São Paulo,SP
53089,m,1990-02-05,2021-12-26T19:47:32,Mandaguaçu,PR
68758,,1987-08-14,2022-11-04T19:02:54,São Paulo,SP
101648,m,2003-02-01,2023-03-28T18:02:38,São Paulo,SP
93271,m,2004-12-08,2023-03-14T20:32:14,São Paulo,SP
101205,m,2004-12-21,2023-03-28T00:26:52,São Paulo,SP
114023,m,1999-07-04,2023-04-16T20:03:09,São Paulo,SP
53709,f,1969-11-01,2022-01-07T00:38:34,Londrina,PR
106885,m,1980-04-12,2023-04-06T11:32:29,São Paulo,SP
104865,m,2001-07-06,2023-04-02T23:42:21,São Paulo,SP
77546,,1991-11-05,2022-12-10T16:02:56,Santa Cruz das Palmeiras,SP
94393,m,2002-12-14,2023-03-16T20:31:12,São Paulo,SP
39894,m,2000-02-07,2020-07-06T17:56:24,Araucária,PR
49993,m,1999-11-27,2021-11-07T00:37:40,Brasília,DF
85871,m,1990-04-25,2023-02-21T23:37:38,São Paulo,SP
101895,m,1980-11-30,2023-03-28T22:48:24,São Paulo,SP
112804,m,2003-03-25,2023-04-15T21:46:12,São Paulo,SP
90364,m,2000-06-02,2023-03-08T16:12:58,São Paulo,SP
75281,,1996-08-07,2022-12-04T19:01:36,Jaboatão dos Guararapes,PE
67611,f,1987-09-01,2022-10-20T10:47:44,São Paulo,SP
100269,m,1973-01-23,2023-03-26T18:23:01,São Paulo,SP
105728,m,1993-11-02,2023-04-04T13:33:58,São Paulo,SP
60601,,1988-01-04,2022-06-02T14:28:22,São Paulo,SP
98279,m,1996-06-24,2023-03-23T14:00:46,São Paulo,SP
41133,m,1986-09-22,2020-09-01T16:22:45,Palmeiras de São Paulo,SP
116000,m,2001-05-13,2023-04-18T18:54:51,São Paulo,SP
64948,,1985-11-19,2022-09-09T16:24:11,São Paulo,SP
116674,m,1988-04-14,2023-04-19T13:32:03,São Paulo,SP
36314,m,1980-05-07,2020-05-02T20:57:25,Caldas Novas,GO
98252,m,2002-02-04,2023-03-23T12:49:02,São Paulo,SP
61794,m,1974-02-18,2022-07-04T15:37:11,Curitiba,PR
76155,,2003-11-17,2022-12-06T22:46:01,Fortaleza,CE
113281,m,1999-08-06,2023-04-16T12:20:41,São Paulo,SP
68869,,1998-10-27,2022-11-05T14:12:25,Poá,SP
113348,m,1995-04-14,2023-04-16T13:03:42,São Paulo,SP
94490,m,1995-01-12,2023-03-16T22:59:01,São Paulo,SP
33169,m,1984-08-26,2020-03-03T08:24:20,Pau dos Ferros,RN
99946,m,2000-07-21,2023-03-26T09:40:11,São Paulo,SP
80948,,1995-08-08,2022-12-29T22:28:23,Campinas,SP
58118,f,1998-01-07,2022-04-06T20:37:25,São Paulo,SP
95191,m,2003-07-15,2023-03-18T03:56:09,São Paulo,SP
34206,m,1997-09-06,2020-03-22T23:39:38,Aparecida de Goiânia,GO
53405,m,1994-08-24,2021-12-31T05:11:48,Osasco,SP
49399,m,1994-10-25,2021-10-23T16:17:05,Wenceslau Braz,PR
88779,m,2003-03-30,2023-03-03T16:48:43,São Paulo,SP
85491,m,1984-07-27,2023-02-20T12:44:53,São Paulo,SP
116023,m,1993-11-01,2023-04-18T19:18:18,São Paulo,SP
97045,m,1989-03-12,2023-03-21T12:26:26,São Paulo,SP
70613,,2001-01-23,2022-11-13T14:58:04,São Paulo,SP
85043,m,1995-07-29,2023-02-16T23:04:53,São Paulo,SP
100858,m,1988-09-25,2023-03-27T16:20:36,São Paulo,SP
101924,m,2003-10-08,2023-03-29T00:28:33,São Paulo,SP
98808,m,2003-04-24,2023-03-24T12:53:56,São Paulo,SP
97730,m,1985-05-21,2023-03-22T14:53:09,São Paulo,SP
87161,m,1995-05-27,2023-02-28T23:48:46,São Paulo,SP
116447,m,2002-02-25,2023-04-19T09:34:39,São Paulo,SP
55496,f,2000-05-04,2022-02-10T01:08:27,São Paulo,SP
104467,m,2003-02-07,2023-04-02T15:48:15,São Paulo,SP
36277,m,1987-06-19,2020-05-02T15:14:32,Osasco,SP
112789,m,1984-09-10,2023-04-15T21:38:53,São Paulo,SP
92539,m,1988-01-04,2023-03-13T18:37:39,São Paulo,SP
58127,m,1997-09-16,2022-04-06T22:42:58,São Paulo,SP
70014,,1996-08-30,2022-11-11T15:07:22,Vilhena,RO
95230,m,1993-10-27,2023-03-18T09:27:45,São Paulo,SP
68267,,1996-11-28,2022-10-29T20:01:24,São Paulo,SP
98987,m,2002-08-28,2023-03-24T19:24:56,São Paulo,SP
108031,m,1999-06-08,2023-04-08T14:03:39,São Paulo,SP
19391,m,1987-06-25,2019-07-24T01:36:13,São Paulo,SP
90037,m,1992-09-28,2023-03-07T16:20:10,São Paulo,SP
92656,m,2002-08-20,2023-03-13T21:32:20,São Paulo,SP
37706,m,1991-06-24,2020-05-23T19:12:23,Santa Isabel,GO
57880,m,1990-10-12,2022-04-03T14:08:30,São Paulo,SP
103677,m,2004-07-25,2023-03-31T20:01:06,São Paulo,SP
82696,m,1984-05-25,2023-02-01T16:44:36,São Paulo,SP
54491,f,1982-06-18,2022-01-20T10:46:06,Ribeirópolis,SE
115548,m,1988-01-22,2023-04-18T00:26:09,São Paulo,SP
108002,m,1982-02-24,2023-04-08T13:06:19,São Paulo,SP
23596,m,1987-09-10,2019-10-04T20:21:59,Goiânia,GO
46465,m,1995-06-24,2021-07-04T13:15:06,São Paulo,SP
72543,,1994-11-24,2022-11-22T21:30:33,Fortaleza,CE
60940,m,1981-01-11,2022-06-11T15:21:36,Maribondo,AL
115556,m,2002-01-09,2023-04-18T00:49:31,São Paulo,SP
54223,m,1975-04-04,2022-01-15T20:05:04,São Paulo,SP
95471,m,2001-07-24,2023-03-18T20:33:12,São Paulo,SP
95622,m,2000-10-06,2023-03-19T01:26:36,São Paulo,SP
59068,f,1987-07-20,2022-04-23T20:41:09,São Paulo,SP
27833,m,1989-04-09,2019-12-09T20:23:27,Curitiba,PR
4128,m,1986-03-31,2018-05-04T15:31:46,Curitiba,PR
45159,m,1995-04-18,2021-03-19T19:55:21,Campo Magro,PR
106849,m,1991-04-14,2023-04-06T09:54:02,São Paulo,SP
67408,,1987-09-29,2022-10-17T05:21:53,João Pessoa,PB
100010,m,1993-04-01,2023-03-26T11:45:07,São Paulo,SP
58351,m,1998-11-15,2022-04-12T18:37:59,São Paulo,SP
80546,,1993-03-19,2022-12-21T17:33:14,Piraju,SP
88514,m,2004-12-03,2023-03-03T03:37:43,São Paulo,SP
49470,m,1988-12-29,2021-10-24T19:15:53,Curitiba,PR
92359,m,1994-07-12,2023-03-13T13:15:57,São Paulo,SP
73967,,1991-01-03,2022-11-30T18:26:06,Manacapuru,AM
35084,m,1971-03-14,2020-04-11T16:00:10,Calogi,ES
61459,f,1971-02-17,2022-06-25T22:16:09,São Paulo,SP
53931,m,2002-03-18,2022-01-11T15:10:01,São Paulo,SP
71953,,1995-02-15,2022-11-19T19:46:08,São Paulo,SP
65588,,1997-12-26,2022-09-19T11:20:18,São Paulo,SP
102102,m,2002-01-17,2023-03-29T11:19:52,São Paulo,SP
79097,,2003-01-18,2022-12-14T18:49:06,São Paulo,SP
41531,m,1975-07-01,2020-09-24T15:09:54,Fortaleza,CE
65513,,1980-04-28,2022-09-17T08:47:25,São Paulo,SP
76697,m,1993-01-09,2022-12-08T09:07:47,Cariacica,ES
72706,,1995-06-06,2022-11-23T17:48:10,São Paulo,SP
86086,m,1998-01-15,2023-02-22T22:37:55,São Paulo,SP
109760,m,2002-04-25,2023-04-11T16:57:52,São Paulo,SP
84600,m,1984-02-17,2023-02-14T16:54:07,São Paulo,SP
112291,m,1993-08-26,2023-04-15T13:51:21,São Paulo,SP
30754,m,1987-12-19,2020-01-20T13:55:03,São Paulo,SP
92299,m,1993-04-05,2023-03-13T11:08:24,São Paulo,SP
51721,m,1991-10-11,2021-12-11T13:46:30,São Paulo,SP
102849,m,2002-05-15,2023-03-30T14:00:50,São Paulo,SP
1810,m,1990-01-11,2017-11-15T21:33:21,São Paulo,SP
83426,m,1992-01-20,2023-02-07T12:24:48,São Paulo,SP
94038,m,1988-05-02,2023-03-16T03:28:09,São Paulo,SP
52498,m,1985-05-03,2021-12-18T22:07:56,Rio de Janeiro,RJ
26759,m,1987-11-11,2019-11-25T17:04:04,São Paulo,SP
114134,m,1986-12-10,2023-04-16T21:18:58,São Paulo,SP
29410,m,1998-11-06,2020-01-03T13:25:40,Santos,SP
106357,m,1994-05-28,2023-04-05T13:35:20,São Paulo,SP
61063,m,1990-12-20,2022-06-15T13:33:31,Apucarana,PR
110816,m,1996-08-23,2023-04-13T13:13:53,São Paulo,SP
92430,m,1985-09-16,2023-03-13T15:39:51,São Paulo,SP
97556,m,2003-02-18,2023-03-22T08:46:52,São Paulo,SP
77173,,2004-01-27,2022-12-09T11:26:10,São Paulo,SP
96681,m,1984-11-15,2023-03-20T20:25:39,São Paulo,SP
104060,m,1993-01-27,2023-04-01T14:20:21,São Paulo,SP
114410,m,1982-03-28,2023-04-17T11:20:30,São Paulo,SP
104762,m,1977-03-10,2023-04-02T21:38:01,São Paulo,SP
101044,m,1999-07-19,2023-03-27T20:42:09,São Paulo,SP
82061,,1998-07-14,2023-01-22T20:41:30,Florianópolis,SC
69287,m,1985-07-14,2022-11-08T07:54:09,Manaus,AM
109607,m,1978-01-18,2023-04-11T11:53:42,São Paulo,SP
95088,m,2002-11-23,2023-03-17T23:55:11,São Paulo,SP
109799,m,1997-07-23,2023-04-11T18:21:26,São Paulo,SP
38040,m,1992-07-15,2020-05-30T17:40:31,Votuporanga,SP
101430,m,2000-07-23,2023-03-28T12:33:06,São Paulo,SP
84293,m,1962-05-27,2023-02-12T23:55:34,São Paulo,SP
94632,m,1999-02-21,2023-03-17T08:16:51,São Paulo,SP
108782,m,2005-01-14,2023-04-09T21:02:38,São Paulo,SP
66787,m,1994-05-18,2022-10-08T23:09:52,São Paulo,SP
73199,m,1992-06-19,2022-11-25T21:16:10,Juazeiro do Norte,CE
90744,m,2005-02-18,2023-03-09T17:45:59,São Paulo,SP
102097,m,2003-10-06,2023-03-29T11:14:41,São Paulo,SP
94278,m,1982-06-07,2023-03-16T16:48:08,São Paulo,SP
104784,m,1996-10-20,2023-04-02T22:00:47,São Paulo,SP
102858,m,2003-04-07,2023-03-30T14:14:57,São Paulo,SP
107076,m,1977-06-05,2023-04-06T19:57:12,São Paulo,SP
17544,m,1986-04-15,2019-06-20T13:17:54,Goiânia,GO
73214,,2000-09-27,2022-11-25T21:59:06,São Luís,MA
104431,m,2001-07-23,2023-04-02T09:07:17,São Paulo,SP
61649,m,1978-09-15,2022-06-30T14:05:30,São Paulo,SP
87055,m,1997-11-03,2023-02-28T20:50:32,São Paulo,SP
104910,m,2004-03-10,2023-04-03T01:38:22,São Paulo,SP
9603,m,1990-09-07,2018-11-18T19:51:26,São Paulo,SP
52721,m,1988-03-21,2021-12-22T10:53:45,São Paulo,SP
90917,m,1990-08-01,2023-03-10T07:46:41,São Paulo,SP
99295,m,2004-02-07,2023-03-25T08:41:58,São Paulo,SP
89832,m,1999-09-13,2023-03-07T07:24:02,São Paulo,SP
95141,m,1978-06-28,2023-03-18T01:30:30,São Paulo,SP
14291,f,1963-12-27,2019-03-07T15:09:50,São Paulo,SP
31754,m,1999-06-26,2020-02-05T20:43:41,São Paulo,SP
95456,m,1991-01-14,2023-03-18T20:07:29,São Paulo,SP
93816,m,1989-01-10,2023-03-15T20:07:12,São Paulo,SP
68941,,1992-05-22,2022-11-05T20:03:02,Catalão,GO
112518,m,1998-08-26,2023-04-15T17:23:43,São Paulo,SP
64470,m,1998-05-25,2022-09-01T15:08:22,São Paulo,SP
9213,m,1990-07-04,2018-11-15T19:57:29,São Paulo,SP
5516,m,1980-06-06,2018-06-19T03:08:05,Mairiporã,SP
72106,,1999-07-23,2022-11-20T13:26:55,Jaboatão dos Guararapes,PE
84638,m,1999-07-31,2023-02-14T18:42:53,São Paulo,SP
28353,m,1990-11-13,2019-12-17T18:39:48,São Paulo,SP
102552,m,2000-01-21,2023-03-29T22:28:14,São Paulo,SP
96664,m,1990-05-06,2023-03-20T19:59:40,São Paulo,SP
86015,m,1999-10-01,2023-02-22T20:03:39,São Paulo,SP
98491,m,1986-04-21,2023-03-23T20:02:04,São Paulo,SP
73415,,1999-07-24,2022-11-26T21:29:27,São Paulo,SP
51937,m,1994-04-14,2021-12-15T00:07:13,São José dos Campos,SP
26691,m,1986-11-16,2019-11-24T13:28:05,São Paulo,SP
113805,m,1988-09-21,2023-04-16T17:36:51,São Paulo,SP
101932,m,2002-03-12,2023-03-29T00:44:22,São Paulo,SP
95633,m,1963-10-06,2023-03-19T01:57:46,São Paulo,SP
78074,,2003-01-15,2022-12-11T22:10:54,São Bernardo do Campo,SP
89519,m,2001-05-22,2023-03-06T03:11:18,São Paulo,SP
33583,m,1985-04-05,2020-03-09T22:36:08,São Paulo,SP
106377,m,2004-09-28,2023-04-05T14:14:03,São Paulo,SP
105517,m,2001-11-02,2023-04-03T23:01:15,São Paulo,SP
100532,m,1997-09-22,2023-03-27T00:24:46,São Paulo,SP
92901,m,1988-09-09,2023-03-14T09:03:17,Goiânia,GO
111653,m,1984-08-12,2023-04-14T15:06:02,São Paulo,SP
72574,,1991-04-02,2022-11-22T23:38:48,São João de Meriti,RJ
72420,,1989-08-23,2022-11-22T09:19:57,Recife,PE
95725,m,1977-12-26,2023-03-19T09:42:35,São Paulo,SP
114454,m,2000-09-09,2023-04-17T12:12:05,São Paulo,SP
42243,m,1991-03-06,2020-11-01T07:38:46,Valinhos,SP
115682,m,1991-09-01,2023-04-18T14:05:52,São Paulo,SP
115357,m,2004-01-28,2023-04-17T21:33:49,São Paulo,SP
106165,m,1987-10-21,2023-04-05T01:04:48,São Paulo,SP
59424,m,2002-02-26,2022-05-01T16:30:27,São Paulo,SP
116411,m,2001-10-13,2023-04-19T08:53:44,São Paulo,SP
111885,m,1989-11-17,2023-04-14T22:26:05,São Paulo,SP
81256,,1999-12-07,2023-01-09T16:15:33,Curitiba,PR
777,m,1972-08-26,2017-10-18T17:13:00,Osasco,SP
76544,,2003-10-21,2022-12-07T22:06:13,São Paulo,SP
77170,,1992-01-25,2022-12-09T11:14:18,Juazeiro do Norte,CE
84407,m,1995-08-31,2023-02-13T18:34:06,São Paulo,SP
99543,m,1994-09-01,2023-03-25T16:45:53,São Paulo,SP
102964,m,2004-03-27,2023-03-30T17:00:08,São Paulo,SP
53454,m,2002-01-26,2022-01-02T01:07:38,Porto Alegre,RS
89510,m,2001-05-17,2023-03-06T02:40:41,São Paulo,SP
84383,m,1975-02-28,2023-02-13T17:25:23,São Paulo,SP
53624,m,1997-12-22,2022-01-05T18:32:43,Paulínia,SP
97312,m,1995-07-11,2023-03-21T19:44:43,São Paulo,SP
102276,m,2001-06-30,2023-03-29T15:41:59,São Paulo,SP
22858,m,1978-06-23,2019-09-24T21:31:51,Anápolis,GO
13909,m,1989-07-13,2019-02-22T19:25:49,Curitiba,PR
72053,,1998-08-16,2022-11-20T03:16:29,Suzano,SP
106712,m,1991-10-30,2023-04-05T23:16:55,São Paulo,SP
113145,m,1996-01-24,2023-04-16T10:50:08,São Paulo,SP
67232,,1994-11-26,2022-10-14T21:56:53,Olinda,PE
87386,m,1982-04-05,2023-03-01T16:45:45,São Paulo,SP
91523,m,2002-11-26,2023-03-11T19:57:02,São Paulo,SP
30818,m,1986-04-16,2020-01-21T19:36:59,Curitiba,PR
86900,m,1995-07-30,2023-02-28T12:15:43,São Paulo,SP
25263,m,1991-05-01,2019-10-30T23:22:38,Goiânia,GO
88179,m,1982-04-20,2023-03-02T20:21:48,São Paulo,SP
98442,m,2002-05-25,2023-03-23T18:29:54,São Paulo,SP
86200,m,1977-04-11,2023-02-23T18:11:05,São Paulo,SP
96471,m,1999-04-17,2023-03-20T14:54:17,São Paulo,SP
77008,,1982-07-10,2022-12-08T22:43:37,Bento Gonçalves,RS
94785,m,1993-04-03,2023-03-17T14:46:28,São Paulo,SP
109817,m,1999-08-15,2023-04-11T18:50:15,São Paulo,SP
87274,m,1982-02-03,2023-03-01T10:14:31,São Paulo,SP
103360,m,1989-09-26,2023-03-31T08:09:53,São Paulo,SP
104626,m,1979-02-07,2023-04-02T19:19:01,São Paulo,SP
87650,m,2000-04-11,2023-03-02T00:26:16,São Paulo,SP
109774,m,2004-06-03,2023-04-11T17:38:08,São Paulo,SP
54767,m,1980-02-28,2022-01-24T13:44:40,Guamium,SP
73618,,1975-12-03,2022-11-28T14:02:35,Mauá,SP
94239,m,1984-11-30,2023-03-16T15:21:49,São Paulo,SP
8173,m,1986-11-20,2018-10-15T20:40:38,Curitiba,PR
87195,m,2002-12-23,2023-03-01T00:58:18,São Paulo,SP
107042,m,2004-07-13,2023-04-06T19:00:49,São Paulo,SP
55772,m,2003-02-12,2022-02-17T15:12:02,Vitória,ES
103337,m,1996-02-17,2023-03-31T04:41:44,São Paulo,SP
110036,m,2000-07-15,2023-04-12T00:10:22,São Paulo,SP
87864,m,1994-12-21,2023-03-02T14:17:31,São Paulo,SP
114678,m,1996-02-07,2023-04-17T14:52:33,São Paulo,SP
88973,m,1986-03-19,2023-03-04T19:24:11,São Paulo,SP
112043,m,1991-11-20,2023-04-15T09:58:38,São Paulo,SP
1606,m,1979-08-01,2017-11-08T17:05:55,São Paulo,SP
90434,m,1997-02-16,2023-03-08T18:53:35,São Paulo,SP
63818,,1981-10-15,2022-08-15T14:58:47,Sumaré,SP
59865,m,1990-08-02,2022-05-13T22:24:34,Espinosa,MG
35,m,1988-11-23,2017-10-06T13:40:09,Curitiba,PR
41845,,1995-04-08,2020-10-15T17:06:04,São Paulo,SP
83942,m,1994-11-13,2023-02-10T19:10:48,São Paulo,SP
49329,m,1992-07-13,2021-10-22T11:20:06,Brasília,DF
63587,m,2002-02-28,2022-08-09T18:18:55,São Paulo,SP
18997,m,1979-12-19,2019-07-18T21:02:08,Poços de Caldas,MG
62381,,2001-05-19,2022-07-18T21:01:03,Sinop,MT
115092,m,2001-01-28,2023-04-17T19:27:45,São Paulo,SP
111693,m,1993-08-17,2023-04-14T15:57:44,São Paulo,SP
104120,m,1981-03-27,2023-04-01T15:30:33,São Paulo,SP
70675,m,1978-07-15,2022-11-13T18:51:36,São Paulo,SP
57560,f,1986-01-22,2022-03-27T21:13:53,São Paulo,SP
38415,,1987-04-01,2020-06-04T19:37:00,Campinas,SP
28794,m,1991-01-05,2019-12-25T15:11:02,São Paulo,SP
69916,,2001-10-13,2022-11-10T23:27:35,São Paulo,SP
52444,m,1994-04-08,2021-12-18T14:36:04,Amaporã,PR
104855,m,2001-10-25,2023-04-02T23:02:28,São Paulo,SP
83203,m,2001-09-14,2023-02-05T18:22:59,São Paulo,SP
104717,m,1997-07-08,2023-04-02T20:55:44,São Paulo,SP
108141,m,2001-05-12,2023-04-08T17:32:41,São Paulo,SP
95636,m,2001-04-14,2023-03-19T02:00:41,São Paulo,SP
95711,m,2002-05-19,2023-03-19T08:52:42,São Paulo,SP
108370,m,2002-05-24,2023-04-09T00:14:25,São Paulo,SP
42117,m,1991-01-30,2020-10-26T12:30:33,Fernandópolis,SP
95345,m,1984-07-11,2023-03-18T16:59:56,São Paulo,SP
108994,m,1989-06-30,2023-04-10T11:19:49,São Paulo,SP
100541,m,2003-07-31,2023-03-27T00:36:28,São Paulo,SP
113084,m,1987-01-20,2023-04-16T10:06:31,São Paulo,SP
101010,m,2001-10-01,2023-03-27T19:41:55,São Paulo,SP
82017,m,1974-02-13,2023-01-22T13:23:45,São Paulo,SP
78321,,1999-07-28,2022-12-12T17:49:53,Rio de Janeiro,RJ
45285,m,1992-11-11,2021-03-29T14:35:31,Curitiba,PR
55767,m,1993-03-18,2022-02-17T12:36:25,Garanhuns,PE
108680,m,1976-06-10,2023-04-09T18:11:14,São Paulo,SP
66187,,1999-05-01,2022-09-29T02:06:33,São Paulo,SP
111354,m,1999-01-04,2023-04-14T10:59:23,São Paulo,SP
34395,m,1982-01-04,2020-03-26T21:25:14,União dos Palmares,AL
84693,m,1993-11-21,2023-02-14T21:14:07,São Paulo,SP
110223,m,1999-05-06,2023-04-12T13:52:41,São Paulo,SP
49828,m,1994-03-12,2021-11-02T15:35:18,Curitiba,PR
90637,m,1978-09-05,2023-03-09T13:31:16,São Paulo,SP
50214,m,1991-08-18,2021-11-12T20:13:28,Presidente Médici,RO
53541,f,1985-01-21,2022-01-04T16:35:29,São Paulo,SP
100657,m,2002-08-19,2023-03-27T10:38:28,São Paulo,SP
93135,m,2001-01-03,2023-03-14T16:52:15,São Paulo,SP
